---,SkillClass,CharacterTag,Animation,AnimationOverride,MaximumSkillLevel,MinimumSkillLevel,EmberWeaponUnlockLevel,bShowSkillLevel,GameplayTags,ExclusiveTags,RequiredSkillTab,RequiredPointsInSkillTab,TraitMode,TraitString,PerLevelDisplayTexts,TraitCurve1,TraitCurve2,TraitCurve3,TraitCurve4,bCanNeverBeUnlocked,bHiddenBehindCheats,SkillPanelRow,SkillPanelColumn,TryStatusEffect,TryDuration,DefaultSkillSet,DefaultSkillSlot,Notes
Bane_ActiveSkillCooldown,"/Game/Skills/Blueprints/EmberWeapons/Bane/SkillTreePlaceholders/SkillTree_Bane_ActiveSkillCooldown.SkillTree_Bane_ActiveSkillCooldown_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.Bane""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""Bane"")","5","Default","CooldownPctBySkillName|Bane_FangedMaw=-.05","(NSLOCTEXT(""SkillsTable"", ""0566C7504CB89CA28F1C5D890D60ACF1"", ""Cooldown Duration to Venomous Maw""))","PerLevelByOnesStartWithOne","None","None","None","False","False","1","2","(RowName="""")","30.000000","None","None",""
Bane_SnakeMissileDamage,"/Game/Skills/Blueprints/EmberWeapons/Bane/SkillTreePlaceholders/SkillTree_Bane_MissileDamage.SkillTree_Bane_MissileDamage_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.Bane"")))","(GameplayTags=)","(RowName=""Bane"")","10","Default","DamagePctBySkillName|Skill_Passive_EmberWeapon_Bane_MissilesOnPoisonHit=.05","(NSLOCTEXT(""SkillsTable"", ""0CBB6E70420F0E888121309F5C7546D2"", ""Bane Poison Missile Damage""))","PerLevelByOnesStartWithOne","None","None","None","False","False","2","1","(RowName="""")","30.000000","None","None",""
Bane_IncreasedMissileChance,"/Game/Skills/Blueprints/EmberWeapons/Bane/SkillTreePlaceholders/SkillTree_Bane_MissilesChance.SkillTree_Bane_MissilesChance_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.Bane"")))","(GameplayTags=)","(RowName=""Bane"")","10","Default","ProcChance|MissilesOnPoisoned=.025","(NSLOCTEXT(""SkillsTable"", ""E10DA57E43D63D93A93F3FA7A60381B2"", ""Increased Spread of Death Chance""))","PerLevelByOnesStartWithOne","None","None","None","False","False","2","2","(RowName="""")","30.000000","None","None",""
Bane_SpiderSummonChance,"/Game/Skills/Blueprints/EmberWeapons/Bane/SkillTreePlaceholders/SkillTree_Bane_SpiderSummonChance.SkillTree_Bane_SpiderSummonChance_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.Bane"")))","(GameplayTags=)","(RowName=""Bane"")","15","Default","ProcChance|SpiderAllies=.05","(NSLOCTEXT(""SkillsTable"", ""4CDE33D94DE37EBF11747DB1641426CD"", ""Increased Chance to Summon Spider Allies On Kill""))","PerLevelByOnesStartWithOne","None","None","None","False","False","3","1","(RowName="""")","30.000000","None","None",""
Bane_SpiderMinionCount,"/Game/Skills/Blueprints/EmberWeapons/Bane/SkillTreePlaceholders/SkillTree_Bane_SpiderCount.SkillTree_Bane_SpiderCount_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.Bane"")))","(GameplayTags=)","(RowName=""Bane"")","15","Default","BonusInventoryCapacity|Inventory.Minions.BaneSpiders=1","(NSLOCTEXT(""SkillsTable"", ""C7D50EB94CB0BBBE2DDF88B1F66900DF"", ""Increased Spider Count""))","PerLevelByOnesStartWithOne","None","None","None","False","False","3","2","(RowName="""")","30.000000","None","None",""
Bane_ActivationSkill,"/Game/Skills/Blueprints/EmberWeapons/Bane/Skill_Bane_Activation.Skill_Bane_Activation_C","Character.Player","Default","None","1","0","1","False","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.Bane""),(TagName=""Skill.EmberWeapon.UltimateActive"")))","(GameplayTags=)","(RowName=""Bane"")","0","Default","","","None","None","None","None","False","False","0","0","(RowName="""")","30.000000","None","None",""
Bane_FangedMaw,"/Game/Skills/Blueprints/EmberWeapons/Bane/Bane_FangedMaw.Bane_FangedMaw_C","Character.Player","Default","None","1","0","5","False","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.EmberWeapon.Bane"")))","(GameplayTags=)","(RowName=""Bane"")","0","Default","","","None","None","None","None","False","False","1","0","(RowName="""")","30.000000","Default","Skill00",""
Bane_MissilesOnPoisonHit,"/Game/Skills/Blueprints/EmberWeapons/Bane/SkillTreePlaceholders/SkillTree_Bane_MissilesOnPoisonHit.SkillTree_Bane_MissilesOnPoisonHit_C","Character.Player","Default","None","1","0","10","False","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.Bane"")))","(GameplayTags=)","(RowName=""Bane"")","0","Default","ProcChance|MissilesOnPoisoned=.3","","None","None","None","None","False","False","2","0","(RowName="""")","30.000000","None","None",""
Bane_SpiderAllies,"/Game/Skills/Blueprints/EmberWeapons/Bane/SkillTreePlaceholders/SkillTree_Bane_SpiderSummon.SkillTree_Bane_SpiderSummon_C","Character.Player","Default","None","1","0","15","False","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.Bane"")))","(GameplayTags=)","(RowName=""Bane"")","0","Default","ProcChance|SpiderAllies=.4","","Ones","None","None","None","False","False","3","0","(RowName="""")","30.000000","None","None",""
Bane_EnhancedActivationSkill,"/Game/Skills/Blueprints/EmberWeapons/Bane/SkillTreePlaceholders/SkillTree_Bane_EnhancedActivation.SkillTree_Bane_EnhancedActivation_C","Character.Player","Default","None","1","0","30","False","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.Bane""),(TagName=""Skill.EmberWeapon.UltimateActive"")))","(GameplayTags=)","(RowName=""Bane"")","0","Default","","","None","None","None","None","False","False","4","0","(RowName="""")","30.000000","None","None",""
FlamingDestroyer_BurnChance,"/Game/Skills/Blueprints/EmberWeapons/FlamingDestroyer/SkillTreePlaceholders/SkillTree_FlamingDestroyer_BurnChance.SkillTree_FlamingDestroyer_BurnChance_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.FlamingDestroyer"")))","(GameplayTags=)","(RowName=""FlamingDestroyer"")","0","StatusEffect","ElementalProcChance|Proc.Burn=.05","(NSLOCTEXT(""SkillsTable"", ""D4028DBC478EC7628D57C2A3CF9EEEC0"", ""Burn Chance While Flaming Destroyer is Activated""))","PerLevelByOnesStartWithOne","None","None","None","False","False","0","2","(RowName="""")","30.000000","None","None",""
FlamingDestroyer_CriticalHitChance,"/Game/Skills/Blueprints/EmberWeapons/FlamingDestroyer/SkillTreePlaceholders/SkillTree_FlamingDestroyer_CriticalHitChance.SkillTree_FlamingDestroyer_CriticalHitChance_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.FlamingDestroyer"")))","(GameplayTags=)","(RowName=""FlamingDestroyer"")","0","StatusEffect","CriticalHitChance=.05","(NSLOCTEXT(""SkillsTable"", ""EEA43C60416F8445F1FCEC86E9CED2E7"", ""Critical Hit Chance while Flaming Destroyer is Activated""))","PerLevelByOnesStartWithOne","None","None","None","False","False","0","1","(RowName="""")","30.000000","None","None",""
FlamingDestroyer_ActiveSkillDamage,"/Game/Skills/Blueprints/EmberWeapons/FlamingDestroyer/SkillTreePlaceholders/SkillTree_FlamingDestroyer_ActiveSkillDamage.SkillTree_FlamingDestroyer_ActiveSkillDamage_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.FlamingDestroyer"")))","(GameplayTags=)","(RowName=""FlamingDestroyer"")","5","Default","DamagePctBySkillName|FlamingDestroyer_SwordSmash=0.05","(NSLOCTEXT(""SkillsTable"", ""12F0AF2D410F85C142BF90B67C80B09B"", ""Damage to Sword Smash""))","PerLevelByOnesStartWithOne","None","None","None","False","False","1","1","(RowName="""")","30.000000","None","None",""
FlamingDestroyer_ActiveSkillCooldown,"/Game/Skills/Blueprints/EmberWeapons/FlamingDestroyer/SkillTreePlaceholders/SkillTree_FlamingDestroyer_ActiveSkillCooldown.SkillTree_FlamingDestroyer_ActiveSkillCooldown_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.FlamingDestroyer"")))","(GameplayTags=)","(RowName=""FlamingDestroyer"")","5","Default","CooldownPctBySkillName|FlamingDestroyer_SwordSmash=-.05","(NSLOCTEXT(""SkillsTable"", ""FCEDE0E24FF935B7F3F6FC80D3882D2C"", ""Cooldown to Sword Smash""))","PerLevelByOnesStartWithOne","None","None","None","False","False","1","2","(RowName="""")","30.000000","None","None",""
FlamingDestroyer_BurningHazard,"/Game/Skills/Blueprints/EmberWeapons/FlamingDestroyer/SkillTreePlaceholders/SkillTree_FlamingDestroyer_BurningHazard.SkillTree_FlamingDestroyer_BurningHazard_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.FlamingDestroyer"")))","(GameplayTags=)","(RowName=""FlamingDestroyer"")","10","Default","DamagePctBySkillName|FlamingDestroyer_BurningHazard=.05","(NSLOCTEXT(""SkillsTable"", ""9F7D61E54847738F796F4A8CE25640ED"", ""Bonus Damage to Burning Hazard""))","PerLevelByOnesStartWithOne","None","None","None","False","False","2","1","(RowName="""")","30.000000","None","None",""
FlamingDestroyer_ExplosionFear,"/Game/Skills/Blueprints/EmberWeapons/FlamingDestroyer/SkillTreePlaceholders/SkillTree_FlamingDestroyer_ExplosionFear.SkillTree_FlamingDestroyer_ExplosionFear_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.FlamingDestroyer"")))","(GameplayTags=)","(RowName=""FlamingDestroyer"")","10","Default","RandomBonusPctBySkillName|FlamingDestroyer_ExplosionFear=.05","(NSLOCTEXT(""SkillsTable"", ""6F6D1FC4469C8F0956FF62915EF91289"", ""Chance to Make Enemies Hit by Explosion Feared""))","PerLevelByOnesStartWithOne","None","None","None","False","False","2","2","(RowName="""")","30.000000","None","None",""
FlamingDestroyer_FireballChance,"/Game/Skills/Blueprints/EmberWeapons/FlamingDestroyer/SkillTreePlaceholders/SkillTree_FlamingDestroyer_FireballChance.SkillTree_FlamingDestroyer_FireballChance_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.FlamingDestroyer"")))","(GameplayTags=)","(RowName=""FlamingDestroyer"")","15","Default","ProcChance|Fireballs=.005","(NSLOCTEXT(""SkillsTable"", ""3213DF79488A6B6E11C12B8F606D5836"", ""Additional Chance to Make a Fireball Hit from Above""))","PerLevelByOnesStartWithOne","None","None","None","False","False","3","1","(RowName="""")","30.000000","None","None",""
FlamingDestroyer_FireballsDamage,"/Game/Skills/Blueprints/EmberWeapons/FlamingDestroyer/SkillTreePlaceholders/SkillTree_FlamingDestroyer_FireballsBurning.SkillTree_FlamingDestroyer_FireballsBurning_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.FlamingDestroyer"")))","(GameplayTags=)","(RowName=""FlamingDestroyer"")","15","Default","DamagePctBySkillName|FlamingDestroyer_Fireballs=.1","(NSLOCTEXT(""SkillsTable"", ""26BD774945FB08A97F8517B477155955"", ""Increased Damage for Fireballs""))","PerLevelByOnesStartWithOne","None","None","None","False","False","3","2","(RowName="""")","30.000000","None","None",""
FlamingDestroyer_Activation,"/Game/Skills/Blueprints/EmberWeapons/FlamingDestroyer/Skill_FlamingDestroyer_ActivationSmash.Skill_FlamingDestroyer_ActivationSmash_C","Character.Player","Default","None","1","1","1","False","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.FlamingDestroyer""),(TagName=""Skill.EmberWeapon.UltimateActive"")))","(GameplayTags=)","(RowName=""FlamingDestroyer"")","0","Default","","","None","None","None","None","False","False","0","0","(RowName="""")","30.000000","None","None",""
FlamingDestroyer_SwordSmash,"/Game/Skills/Blueprints/EmberWeapons/FlamingDestroyer/Skill_FlamingDestroyer_SwordSmash.Skill_FlamingDestroyer_SwordSmash_C","Character.Player","Default","None","1","0","5","False","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.EmberWeapon.FlamingDestroyer"")))","(GameplayTags=)","(RowName=""FlamingDestroyer"")","0","Default","","","None","None","None","None","False","False","1","0","(RowName="""")","30.000000","Default","Skill00",""
FlamingDestroyer_ExplodeOnHit,"/Game/Skills/Blueprints/EmberWeapons/FlamingDestroyer/SkillTreePlaceholders/SkillTree_FlamingDestroyer_ExplodeOnHit.SkillTree_FlamingDestroyer_ExplodeOnHit_C","Character.Player","Default","None","1","0","10","False","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.FlamingDestroyer"")))","(GameplayTags=)","(RowName=""FlamingDestroyer"")","0","Default","ProcChance|BurningExploding=.15","(NSLOCTEXT(""SkillsTable"", ""4387FA604BA7F6BB311B4DA09F5D7B8D"", ""Chance to make Burning Enemies Explode""))","Ones","None","None","None","False","False","2","0","(RowName="""")","30.000000","None","None",""
FlamingDestroyer_Fireballs,"/Game/Skills/Blueprints/EmberWeapons/FlamingDestroyer/SkillTreePlaceholders/SkillTree_FlamingDestroyer_Fireballs.SkillTree_FlamingDestroyer_Fireballs_C","Character.Player","Default","None","1","0","15","False","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.FlamingDestroyer"")))","(GameplayTags=)","(RowName=""FlamingDestroyer"")","0","Default","ProcChance|Fireballs=.06","(NSLOCTEXT(""SkillsTable"", ""A79872144B7BDC8265320A8FAF5C4494"", ""Chance for Fireballs to Hit Enemies from Above""))","PerLevelByOnesStartWithOne","None","None","None","False","False","3","0","(RowName="""")","30.000000","None","None",""
FlamingDestroyer_EnhancedActivation,"/Game/Skills/Blueprints/EmberWeapons/FlamingDestroyer/SkillTreePlaceholders/SkillTree_FlamingDestroyer_EnhancedActivation.SkillTree_FlamingDestroyer_EnhancedActivation_C","Character.Player","Default","None","1","0","30","False","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.FlamingDestroyer""),(TagName=""Skill.EmberWeapon.UltimateActive"")))","(GameplayTags=)","(RowName=""FlamingDestroyer"")","0","Default","","","None","None","None","None","False","False","4","0","(RowName="""")","30.000000","None","None",""
BloodDrinker_HealthOnKillActivated,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_HealthOnKillActive.SkillTree_BloodDrinker_HealthOnKillActive_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.Activated""),(TagName=""Skill.EmberWeapon.BloodDrinker""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","0","StatusEffect","HealthOnKillPct=0.01","(NSLOCTEXT(""SkillsTable"", ""1C5D076C4129FA1350156098F36E064B"", ""Health on Kill while Blood Drinker is Activated""))","PerLevelByOnesStartWithOne","None","None","None","False","False","0","1","(RowName="""")","30.000000","None","None",""
BloodDrinker_BleedChanceWhileActivated,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_IncreasedBleedChance.SkillTree_BloodDrinker_IncreasedBleedChance_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.EmberWeapon.Activated""),(TagName=""Skill.EmberWeapon.BloodDrinker""),(TagName=""Skill.Passive"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","0","StatusEffect","ElementalProcChance|Proc.Bleed=.05","(NSLOCTEXT(""SkillsTable"", ""A0071CFF4677B515C97EF69C0AF372E2"", ""Increased Bleed chance while Active""))","PerLevelByOnesStartWithOne","None","None","None","False","False","0","2","(RowName="""")","30.000000","None","None",""
BloodDrinker_ActiveSkillDamage,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_ActiveSkillDamage.SkillTree_BloodDrinker_ActiveSkillDamage_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.BloodDrinker"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","5","Default","DamagePctBySkillName|BloodDrinker_SpinningBlade=0.05","(NSLOCTEXT(""SkillsTable"", ""500C427B427EADC36F6BEE8935829606"", ""Damage to Spinning Blade""))","PerLevelByOnesStartWithOne","None","None","None","False","False","1","1","(RowName="""")","30.000000","None","None",""
BloodDrinker_ActiveSkillCooldown,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_ActiveSkillCooldown.SkillTree_BloodDrinker_ActiveSkillCooldown_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.BloodDrinker"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","5","Default","CooldownPctBySkillName|BloodDrinker_SpinningBlade=-.05","(NSLOCTEXT(""SkillsTable"", ""F477630B4B44970529DF2894D4031179"", ""Cooldown to Spinning Blade""))","PerLevelByOnesStartWithOne","None","None","None","False","False","1","2","(RowName="""")","30.000000","None","None",""
BloodDrinker_RuptureChance,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_RuptureChance.SkillTree_BloodDrinker_RuptureChance_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.BloodDrinker"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","10","Default","ProcChance|Rupture=.025","(NSLOCTEXT(""SkillsTable"", ""9374CECE458F4DAF7D9E098A7190C6F5"", ""Increased Chance to Rupture Bleeding Enemies""))","PerLevelByOnesStartWithOne","None","None","None","False","False","2","1","(RowName="""")","30.000000","None","None",""
BloodDrinker_RuptureDamage,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_RuptureDamage.SkillTree_BloodDrinker_RuptureDamage_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.BloodDrinker"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","10","Default","DamagePctBySkillName|BloodDrinker_Rupture=0.05","(NSLOCTEXT(""SkillsTable"", ""39BDE2874F8DC6DC04BFC8BAD74DE68E"", ""Damage to Rupture""))","PerLevelByOnesStartWithOne","None","None","None","False","False","2","2","(RowName="""")","30.000000","None","None",""
BloodDrinker_BloodPoolHealingIncrease,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_HealingFromBloodPools.SkillTree_BloodDrinker_HealingFromBloodPools_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.BloodDrinker"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","15","Default","RandomBonusPctBySkillName|BloodDrinker_BloodPoolHealingIncrease=.05","(NSLOCTEXT(""SkillsTable"", ""E8F4FA484E794862CDFC669547F2811A"", ""Increased Healing from Blood Pools""))","PerLevelByOnesStartWithOne","None","None","None","False","False","3","1","(RowName="""")","30.000000","None","None",""
BloodDrinker_ChancetoDropTwoBloodPools,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_BloodPoolDouble.SkillTree_BloodDrinker_BloodPoolDouble_C","Character.Player","Default","None","10","0","0","True","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.BloodDrinker"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","15","Default","RandomBonusPctBySkillName|BloodDrinker_ChancetoDropTwoBloodPools=.05","(NSLOCTEXT(""SkillsTable"", ""ECA10FC548AEF885B8A2B984F2933456"", ""Chance to Drop an Additional Blood Pool""))","PerLevelByOnesStartWithOne","None","None","None","False","False","3","2","(RowName="""")","30.000000","None","None",""
BloodDrinker_Activation,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Skill_BloodDrinker_Activate.Skill_BloodDrinker_Activate_C","Character.Player","Default","None","1","1","1","False","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.BloodDrinker""),(TagName=""Skill.EmberWeapon.UltimateActive"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","0","Default","","","None","None","None","None","False","False","0","0","(RowName="""")","30.000000","None","None",""
BloodDrinker_SpinningBlade,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/Skill_BloodDrinker_SpinningBlade.Skill_BloodDrinker_SpinningBlade_C","Character.Player","Default","None","1","0","5","False","(GameplayTags=((TagName=""Skill.Active""),(TagName=""Skill.EmberWeapon.BloodDrinker"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","0","Default","","","None","None","None","None","False","False","1","0","(RowName="""")","30.000000","Default","Skill00",""
BloodDrinker_Rupture,"/Game/Skills/Blueprints/EmberWeapons/Skill_Rupture.Skill_Rupture_C","Character.Player","Default","None","1","0","10","False","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.BloodDrinker"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","0","Default","ProcChance|Rupture=.1","","None","None","None","None","False","False","2","0","(RowName="""")","30.000000","None","None",""
BloodDrinker_BloodPools,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_BloodPools.SkillTree_BloodDrinker_BloodPools_C","Character.Player","Default","None","1","0","15","False","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.BloodDrinker"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","0","Default","ProcChance|BloodPools=.15","","None","None","None","None","False","False","3","0","(RowName="""")","30.000000","None","None",""
BloodDrinker_EnhancedActivation,"/Game/Skills/Blueprints/EmberWeapons/BloodDrinker/SkillTreePlaceholders/SkillTree_BloodDrinker_EnhancedActivation.SkillTree_BloodDrinker_EnhancedActivation_C","Character.Player","Default","None","1","0","30","False","(GameplayTags=((TagName=""Skill.Passive""),(TagName=""Skill.EmberWeapon.BloodDrinker""),(TagName=""Skill.EmberWeapon.UltimateActive"")))","(GameplayTags=)","(RowName=""BloodDrinker"")","0","Default","","","None","None","None","None","False","False","4","0","(RowName="""")","30.000000","None","None",""
NewRow,"None","","Default","None","1","0","0","True","(GameplayTags=)","(GameplayTags=)","(RowName="""")","0","Default","","","None","None","None","None","False","False","0","0","(RowName="""")","30.000000","None","None",""
